관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면정보,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 도산동 872-9,,1,200만,360도,30일,2013,35.13119025,126.796099,2023-06-30
광주광역시 사회재난과,광산구 도산동 872-9,,1,200만,360도,30일,2022,35.13119025,126.796099,2023-06-30
광주광역시 사회재난과,광산구 도산동 865-17,,1,200만,360도,30일,2013,35.13172942,126.7964569,2023-06-30
광주광역시 사회재난과,광산구 비아동 667-1,광산구 비아로135번길 22-7,1,200만,360도,30일,2014,35.2237233,126.8190159,2023-06-30
광주광역시 사회재난과,광산구 비아동 667-1,광산구 비아로135번길 22-7,1,200만,360도,30일,2017,35.2237233,126.8190159,2023-06-30
광주광역시 사회재난과,광산구 비아동 68-1,광산구 비아중앙로 40,2,200만,360도,30일,2022,35.22253874,126.8250309,2023-06-30
광주광역시 사회재난과,광산구 비아동 699-1,광산구 비아로34번길 52,1,200만,360도,30일,2013,35.22228707,126.8207843,2023-06-30
광주광역시 사회재난과,광산구 비아동 699-1,광산구 비아로34번길 52,1,200만,360도,30일,2022,35.22228707,126.8207843,2023-06-30
광주광역시 사회재난과,서구 서창동 산4-1,,1,200만,360도,30일,2013,35.108587,126.821462,2023-06-30
광주광역시 사회재난과,서구 서창동 산4-1,,1,200만,360도,30일,2021,35.108587,126.821462,2023-06-30
광주광역시 사회재난과,광산구 비아동 710,광산구 비아로24번길 24,1,200만,360도,30일,2013,35.221162,126.822388,2023-06-30
광주광역시 사회재난과,광산구 비아동 710,광산구 비아로24번길 24,3,200만,360도,30일,2021,35.221162,126.822388,2023-06-30
광주광역시 사회재난과,광산구 산월동 882-2,,1,200만,360도,30일,2013,35.21170145,126.8469006,2023-06-30
광주광역시 사회재난과,광산구 산월동 882-2,,1,200만,360도,30일,2013,35.211691,126.846932,2023-06-30
광주광역시 사회재난과,광산구 산월동 884-4,광산구 산월로 101,1,200만,360도,30일,2009,35.209915,126.848368,2023-06-30
광주광역시 사회재난과,광산구 산월동 885-5,광산구 산월로 57,2,200만,360도,30일,2022,35.20899463,126.8439564,2023-06-30
광주광역시 사회재난과,광산구 산월동 885-5,광산구 산월로 57,1,200만,360도,30일,2014,35.20986697,126.8435486,2023-06-30
광주광역시 사회재난과,광산구 산월동 885-5,광산구 산월로 57,1,200만,360도,30일,2022,35.20986697,126.8435486,2023-06-30
광주광역시 사회재난과,광산구 산월동 886-3,,1,200만,360도,30일,2013,35.208646,126.84699,2023-06-30
광주광역시 사회재난과,광산구 산월동 886-3,,1,200만,360도,30일,2022,35.208646,126.84699,2023-06-30
광주광역시 사회재난과,광산구 산정동 1116,광산구 목련로22번길 11,2,200만,360도,30일,2022,35.17213111,126.801527,2023-06-30
광주광역시 사회재난과,광산구 산정동 1121,,1,200만,360도,30일,2013,35.17019548,126.800532,2023-06-30
광주광역시 사회재난과,광산구 산정동 1121,,1,200만,360도,30일,2022,35.17019548,126.800532,2023-06-30
광주광역시 사회재난과,광산구 산정동 1122,,1,200만,360도,30일,2013,35.16862138,126.7998158,2023-06-30
광주광역시 사회재난과,광산구 산정동 1122,,1,200만,360도,30일,2022,35.16862138,126.7998158,2023-06-30
광주광역시 사회재난과,광산구 산정동 1122,,1,200만,360도,30일,2013,35.169191,126.799457,2023-06-30
광주광역시 사회재난과,광산구 산정동 1122,,1,200만,360도,30일,2022,35.169191,126.799457,2023-06-30
광주광역시 사회재난과,광산구 산정동 969-1,광산구 산정로30번길 8-12,2,200만,360도,30일,2013,35.16828002,126.8043986,2023-06-30
광주광역시 사회재난과,광산구 선암동 264-7,,1,200만,360도,30일,2013,35.1501116,126.7749345,2023-06-30
광주광역시 사회재난과,광산구 선암동 264-7,,1,200만,360도,30일,2022,35.1501116,126.7749345,2023-06-30
광주광역시 사회재난과,광산구 소촌동 248,광산구 소촌로 122,1,200만,360도,30일,2020,35.15511006,126.7926835,2023-06-30
광주광역시 사회재난과,광산구 소촌동 248,광산구 소촌로 122,1,200만,360도,30일,2017,35.15511006,126.7926835,2023-06-30
광주광역시 사회재난과,광산구 소촌동 259,,2,200만,360도,30일,2022,35.15460744,126.7940291,2023-06-30
광주광역시 사회재난과,광산구 소촌동 산4-1,광산구 송정공원로 8-13,2,200만,360도,30일,2013,35.14476657,126.7995143,2023-06-30
광주광역시 사회재난과,광산구 소촌동 산4-1,광산구 송정공원로 8-13,1,200만,360도,30일,2013,35.14550675,126.7996845,2023-06-30
광주광역시 사회재난과,광산구 소촌동 산4-1,광산구 송정공원로 8-13,1,200만,360도,30일,2021,35.14550675,126.7996845,2023-06-30
광주광역시 사회재난과,광산구 소촌동 산4-1,광산구 송정공원로 8-13,2,200만,360도,30일,2013,35.14513942,126.7993408,2023-06-30
광주광역시 사회재난과,광산구 수완동 1299,,1,200만,360도,30일,2014,35.19273261,126.8309043,2023-06-30
광주광역시 사회재난과,광산구 수완동 1299,,1,200만,360도,30일,2022,35.19273261,126.8309043,2023-06-30
광주광역시 사회재난과,광산구 수완동 1494,광산구 수완로33번길 11,1,200만,360도,30일,2013,35.18830792,126.8279886,2023-06-30
광주광역시 사회재난과,광산구 수완동 1494,광산구 수완로33번길 11,1,200만,360도,30일,2022,35.18830792,126.8279886,2023-06-30
광주광역시 사회재난과,광산구 수완동 929,광산구 장덕로 143,1,200만,360도,30일,2010,35.198049,126.823644,2023-06-30
광주광역시 사회재난과,광산구 수완동 929,광산구 장덕로 143,1,200만,360도,30일,2017,35.198049,126.823644,2023-06-30
광주광역시 사회재난과,광산구 신가동 1005,광산구 목련로394번길 40-10,2,200만,360도,30일,2022,35.18326197,126.83458,2023-06-30
광주광역시 사회재난과,광산구 신가동 1000-1,광산구 목련로394번길 16,1,200만,360도,30일,2014,35.183641,126.833566,2023-06-30
광주광역시 사회재난과,광산구 신가동 1000-1,광산구 목련로394번길 16,1,200만,360도,30일,2020,35.183641,126.833566,2023-06-30
광주광역시 사회재난과,광산구 신가동 1000-1,광산구 목련로394번길 16,2,200만,360도,30일,2019,35.183641,126.833566,2023-06-30
광주광역시 사회재난과,광산구 신가동 1044,광산구 신창로35번길 67,2,200만,360도,30일,2022,35.1878424,126.8340716,2023-06-30
광주광역시 사회재난과,광산구 신가동 1060,광산구 수등로 115,2,200만,360도,30일,2022,35.1837225,126.8226864,2023-06-30
광주광역시 사회재난과,광산구 신가동 1066,광산구 수완로9번길 29-1,1,200만,360도,30일,2013,35.184861,126.825759,2023-06-30
광주광역시 사회재난과,광산구 신가동 1066,광산구 수완로9번길 29-1,3,200만,360도,30일,2021,35.184861,126.825759,2023-06-30
광주광역시 사회재난과,광산구 신가동 1203,,1,200만,360도,30일,2021,35.181604,126.820686,2023-06-30
광주광역시 사회재난과,광산구 신가동 303,광산구 목련로394번길 60-3,2,200만,360도,30일,2022,35.18359046,126.8359005,2023-06-30
광주광역시 사회재난과,광산구 신가동 303,광산구 목련로394번길 60-3,1,200만,360도,30일,2022,35.18359046,126.8359005,2023-06-30
광주광역시 사회재난과,광산구 우산동 1594-3,광산구 사암로172번길 45,2,200만,360도,30일,2022,35.1593883,126.8107003,2023-06-30
광주광역시 사회재난과,광산구 우산동 1594-3,광산구 사암로172번길 45,1,200만,360도,30일,2022,35.1593883,126.8107003,2023-06-30
광주광역시 사회재난과,광산구 신가동 848,광산구 신가로40번길 21,1,200만,360도,30일,2009,35.18291907,126.8279011,2023-06-30
광주광역시 사회재난과,광산구 신가동 848,광산구 신가로40번길 21,1,200만,360도,30일,2017,35.18291907,126.8279011,2023-06-30
광주광역시 사회재난과,광산구 송정동 875-26,광산구 송정로 50,2,200만,360도,30일,2014,35.1348102,126.79615,2023-06-30
광주광역시 사회재난과,광산구 월계동 809-6,광산구 첨단내촌로57번길 23,2,200만,360도,30일,2014,35.2114182,126.8360331,2023-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,1,200만,360도,30일,2014,35.197556,126.841406,2023-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,2,200만,360도,30일,2020,35.197556,126.841406,2023-06-30
광주광역시 사회재난과,광산구 신창동 1145,광산구 신창로162번길 10,1,200만,360도,30일,2022,35.197556,126.841406,2023-06-30
광주광역시 사회재난과,광산구 신창동 1260,,1,200만,360도,30일,2013,35.19369343,126.8372643,2023-06-30
광주광역시 사회재난과,광산구 신창동 1260,,1,200만,360도,30일,2022,35.19369343,126.8372643,2023-06-30
광주광역시 사회재난과,광산구 신창동 1259,광산구 신창로105번길 9,2,200만,360도,30일,2009,35.1940958,126.8363353,2023-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2013,35.193811,126.835902,2023-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2022,35.193811,126.835902,2023-06-30
광주광역시 사회재난과,광산구 신창동 1262,광산구 신창로105번길 23-17,1,200만,360도,30일,2013,35.193035,126.835095,2023-06-30
광주광역시 사회재난과,광산구 신창동 652-5,광산구 왕버들로322번길 26,1,200만,360도,30일,2013,35.192313,126.842867,2023-06-30
광주광역시 사회재난과,광산구 신창동 652-5,광산구 왕버들로322번길 26,1,200만,360도,30일,2022,35.192313,126.842867,2023-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,1,200만,360도,30일,2014,35.222266,126.841545,2023-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,1,200만,360도,30일,2022,35.222266,126.841545,2023-06-30
광주광역시 사회재난과,광산구 쌍암동 653-1,광산구 첨단중앙로182번길 39,2,200만,360도,30일,2014,35.22383,126.845113,2023-06-30
광주광역시 사회재난과,광산구 옥동 633,광산구 평동로 741,2,200만,360도,30일,2022,35.126032,126.755863,2023-06-30
광주광역시 사회재난과,광산구 우산동 1066-4,,2,200만,360도,30일,2022,35.152409,126.81463,2023-06-30
광주광역시 사회재난과,광산구 우산동 1572-3,광산구 월곡산정로 50,1,200만,360도,30일,2013,35.16514099,126.8083785,2023-06-30
광주광역시 사회재난과,광산구 우산동 1572-3,광산구 월곡산정로 50,1,200만,360도,30일,2022,35.16514099,126.8083785,2023-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2022,35.164702,126.808172,2023-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2013,35.164514,126.808234,2023-06-30
광주광역시 사회재난과,광산구 우산동 1572-4,광산구 사암로 229,1,200만,360도,30일,2013,35.165005,126.807354,2023-06-30
광주광역시 사회재난과,광산구 우산동 1590-1,광산구 우산로95번길 57-12,2,200만,360도,30일,2014,35.159117,126.810797,2023-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2013,35.15822946,126.8110243,2023-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2022,35.15822946,126.8110243,2023-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2009,35.158279,126.809188,2023-06-30
광주광역시 사회재난과,광산구 우산동 1593-1,광산구 사암로158번길 49,1,200만,360도,30일,2022,35.158279,126.809188,2023-06-30
광주광역시 사회재난과,광산구 우산동 1602-1,광산구 우산로 35,2,200만,360도,30일,2022,35.159048,126.804534,2023-06-30
광주광역시 사회재난과,광산구 우산동 1602-1,광산구 우산로 35,2,200만,360도,30일,2022,35.159465,126.804593,2023-06-30
광주광역시 사회재난과,광산구 운남동 517-13,광산구 목련로 192-6,2,200만,360도,30일,2014,35.171415,126.819535,2023-06-30
광주광역시 사회재난과,광산구 운남동 524-6,광산구 목련로219번길 104,2,200만,360도,30일,2014,35.17637019,126.8244828,2023-06-30
광주광역시 사회재난과,광산구 운남동 769-6,광산구 하남대로 248-22,2,200만,360도,30일,2022,35.17705077,126.8204362,2023-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2013,35.176272,126.819195,2023-06-30
광주광역시 사회재난과,광산구 운남동 770-1,광산구 목련로273번안길 111,1,200만,360도,30일,2022,35.176272,126.819195,2023-06-30
광주광역시 사회재난과,광산구 운남동 777-4,광산구 목련로 307-5,2,200만,360도,30일,2014,35.176647,126.828425,2023-06-30
광주광역시 사회재난과,광산구 운남동 781-3,광산구 임방울대로165번길 60,2,200만,360도,30일,2022,35.17695689,126.814658,2023-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2009,35.17278823,126.8146985,2023-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2017,35.17278823,126.8146985,2023-06-30
광주광역시 사회재난과,광산구 운남동 794-5,광산구 목련로153번길 20,1,200만,360도,30일,2019,35.17278823,126.8146985,2023-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2013,35.22024673,126.8379794,2023-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2022,35.22024673,126.8379794,2023-06-30
광주광역시 사회재난과,광산구 월계동 756-8,광산구 첨단중앙로181번길 70,1,200만,360도,30일,2009,35.21930407,126.8342581,2023-06-30
광주광역시 사회재난과,광산구 월계동 756-8,광산구 첨단중앙로181번길 70,1,200만,360도,30일,2017,35.21930407,126.8342581,2023-06-30
광주광역시 사회재난과,광산구 월계동 757-2,광산구 첨단과기로 104,2,200만,360도,30일,2022,35.223543,126.837796,2023-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2009,35.219683,126.836998,2023-06-30
광주광역시 사회재난과,광산구 월계동 758-1,광산구 임방울대로 727-20,1,200만,360도,30일,2017,35.219683,126.836998,2023-06-30
광주광역시 사회재난과,광산구 월계동 760-1,광산구 임방울대로 673-12,2,200만,360도,30일,2014,35.218611,126.833386,2023-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,2,200만,360도,30일,2022,35.21398217,126.8353028,2023-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,1,200만,360도,30일,2013,35.21282954,126.8350971,2023-06-30
광주광역시 사회재난과,광산구 월계동 763-4,광산구 첨단내촌로 83,1,200만,360도,30일,2021,35.21282954,126.8350971,2023-06-30
광주광역시 사회재난과,광산구 월계동 847-1,광산구 산월로9번길 36,2,200만,360도,30일,2013,35.21075,126.838452,2023-06-30
광주광역시 사회재난과,광산구 월계동 848-1,광산구 산월로21번길 26,2,200만,360도,30일,2014,35.20968,126.841612,2023-06-30
